"gene","PC_1","PC_2","PC_3","PC_4","PC_5","PC_6","PC_7","PC_8","PC_9","PC_10","PC_11","PC_12","PC_13","PC_14","PC_15","PC_16","PC_17","PC_18","PC_19","PC_20","PC_21","PC_22","PC_23","PC_24","PC_25","PC_26","PC_27","PC_28","PC_29","PC_30","PC_31","PC_32","PC_33","PC_34","PC_35","PC_36","PC_37","PC_38","PC_39","PC_40","PC_41","PC_42","PC_43","PC_44","PC_45","PC_46","PC_47","PC_48","PC_49","PC_50"
"Dbi",-0.0303554873806398,0.047466550262134,0.000685716107960155,0.00243750478158759,-0.0381051416969708,-0.0146989327519436,-0.00881230814804062,0.00485007993578367,0.0185237904772989,-0.0177751704818126,-0.0140138858675753,-0.0181151473440023,-0.00828453198257852,-0.0302648489153298,0.00540625420749445,-0.0161150825759216,-0.0142944321285153,0.0236397490037219,-0.00216281907712497,-0.00871403616428536,-0.00403512040956758,-0.0146045048678,-0.0207650233378557,0.0135511021046152,0.0157879197995366,0.0118157755905001,-0.0352928659024579,-0.0184050570631339,-0.0205737380782798,0.0286401172583812,0.0311990270803716,0.0184734222818018,-0.0160698308499225,0.0137856192683131,-0.00306405573490847,-0.00744954695916075,-0.0078473818701142,-0.00949405014105495,-0.00217586199213196,-0.0130769772363833,0.00754142361572008,-0.00281354789786038,-0.0145461956042532,0.00273745368533362,-0.00782571646290514,-0.0157152784302396,0.0171449008215694,0.00950691157273788,-0.0155921555682756,0.0223740766062375
"Ppp1r1b",-0.0151625596468286,0.0257024001273298,-0.00517668259225577,-0.0147046186910634,-0.098021781324302,0.0103950507731296,-0.00172802924437452,-0.0297176172590957,-0.0105467795971949,0.0144413698619276,0.000140066300506015,-6.17516593539207e-05,-0.00302008648745259,-0.0157490643078065,-0.00981641609693202,0.000217070526198551,-0.00390202408584679,0.00735079574869516,0.014185490689642,0.00985651891152473,-0.00924011360868128,-0.0112919390159615,0.0154805686886606,0.00646961550872034,-0.00841120412919175,0.0163099006721508,-0.0124554915685323,0.000419907697527246,0.000535473622632906,0.0176985458812562,-0.0135475441430395,-0.0363011517839556,-0.00195965106729526,0.0180405273275359,-0.0109830177746316,0.00274927998351359,-0.0051357063585762,0.0025846234812262,-0.00984111712249244,-0.000538598549246216,0.00749920685692806,0.00734343596230328,0.0009598319111249,0.00795277454425233,-0.00655505720919622,0.00456893535210952,0.00246619890507646,0.0266691442463437,0.0103261508357529,-0.00239479232366728
"Kctd13",-0.00759058752301207,0.028035774408957,0.00552519843274659,0.0793768730119906,0.0068670032065029,-0.002339339352371,0.00185220425868988,-0.0029448705617696,0.000586057011976893,0.000500782988939086,-0.00223340458751251,0.00254397693712559,-0.00328079648007323,-0.00304089486288448,-0.00210594165406735,6.56197883338311e-05,-0.000410225985148898,-0.0030993037156284,0.00243231677230577,0.00512936127517119,0.00217240907930023,7.87211774883213e-06,0.00911600376871326,0.00259866842499648,-0.000537097599039107,0.00641697983251429,-0.00744485146199746,-0.00316415554147492,-0.014825846295055,0.00406658248797881,-0.0153659558942211,-0.0139277922210158,-0.0301428354770663,-0.0277561917906052,0.0184303240309848,0.014275671086698,-0.0125821886287329,-0.0147593806033973,-0.00740931848966729,0.0023274110929798,0.000178032556653146,0.0114490474325086,-0.018567362008351,0.00969444228015932,-0.00324457126700142,0.00841224903757893,-0.00687558188068127,0.00754728346522642,0.00538913406178953,-0.0112804207294612
"Klrk1",0.00688458194172956,0.00117664687095596,-0.00357052922690169,-5.72277965784381e-05,-0.00239945070562019,-0.0247990590962122,0.0242147790847515,-0.00989182134997777,-0.00450211990295659,-0.0236778948228369,-0.0900842717106043,0.0102731126430128,0.0941355286094616,0.054958444572388,-0.0226531095233356,0.000966320013046601,-0.0123300266530136,0.00952853320229014,-0.00541465416015191,0.0471871979588768,-0.00896938004929734,-0.0137917396708342,0.02558050713715,0.00304652836467027,-0.0150743867205852,-0.0201587428596029,-0.00922089781910463,-0.0120516305080657,-0.0212834534106221,0.00223543975296408,-0.0121245160788477,0.0244458272383215,-0.0184957463471309,0.0238680740795083,0.0154560038609483,-0.0215628972544149,-0.00977576246963925,0.0132394517081452,-0.0797860013214585,0.0344328136109219,0.0663021784556627,-0.0520455310133888,-0.0247922809964567,-0.0117832723031729,0.00489134738455159,-0.0189908960280977,-0.00486546507220778,-0.00149984537687603,0.0240643733314841,0.00549729443540876
"Aqp4",-0.0200686696731504,0.058975420694906,0.0225124955797999,-0.043813528657007,0.0255530039573457,-0.0055954931514357,0.00103318981725132,0.0173602598875328,0.0191491234460969,-0.0044218737479398,-0.000713584139445357,0.00372958323383858,0.00316824689573339,-0.00986727529670794,-0.00319972226539,-0.00240315153551892,-0.00471376494178045,0.00685502389189438,-0.0013693611743305,0.00346271387132467,-0.00350907474844314,-0.00628469047579474,0.00386983025518907,0.0118283247689382,0.016617252975009,0.00130769581331726,-0.0143917773657941,-0.0167658374103331,-0.0193654491184931,-0.00919007107287158,0.00667417858415155,0.0371590242316505,-0.036340201911591,-0.00378012879526001,-0.0544943627642947,-0.0276952634757899,0.0119588064982917,0.00931117790847581,0.0100665704643704,-0.0205913606528155,-0.0252687123880024,-0.0076725018984826,-0.0177509057821589,0.00382970794517977,0.0254813578536655,0.0179387921872543,0.0216572205124623,0.0271565913588925,0.0515438612876696,-0.0121532349451637
"Btbd17",-0.0194466817372259,0.0593469669866588,0.0253953645181002,-0.0450425611898206,0.0324155924612953,-0.00202791823890947,0.00312667992981305,-0.0186770661000371,-0.000277033825857076,0.00206562637373045,0.000115322867105839,0.00212646953225633,0.000412924772856612,-0.0102281367410173,-0.00464167981230524,-0.00284676804417962,-0.00591806696577781,0.0021476946749734,0.00145588142653939,0.000201437077458176,0.00420637437275569,0.00267932943122005,0.0111342014349095,-0.00495213812876766,-0.0555487920306129,-0.00139783208867086,0.0236418873742324,0.0356923395843704,-0.0222751389017928,-0.0299904198120784,-0.0165347764725596,-0.0181103122535986,0.00579952602357092,-0.0244382705294197,0.0149920193654647,0.00478334857538735,-0.00509413829128892,0.00962686475889637,0.00300559729268787,0.00163374412992636,0.00824514058491092,-0.00931870901191016,-0.00764049168689612,0.00682443706500107,-0.00187687909459734,0.00950869982545165,0.000671722872519038,-0.0386390760258443,-0.0481266810441893,0.0140321059193991
"Ifi205",0.0151932772840982,0.00300131909943528,-0.00726219191263116,-0.000723760129411384,-0.00358562442127106,-0.0571091862724363,0.00924920772788907,-0.0101987230210507,-0.00275678052440001,-0.0323840213375713,-0.0540970889315932,0.0213233056992956,-0.0432283622180685,-0.0202920087847315,0.0113536290546387,-0.000186167657949048,-0.0151606510977205,-0.027004716323622,0.0217211384344195,0.000769031090604955,-0.0856668637654055,0.0601636038829027,0.0482161370499953,-0.0349859975127926,0.0253995077268249,0.00758099132309697,-0.00229108257645957,-0.0523618488047943,-0.0217527613259135,-0.0261723856783243,-0.0213574501156748,-0.036999525267692,0.0506918947262951,-0.0609339173409367,-0.0639304828119498,-0.0425848920360263,-0.0174408212559783,0.0337527155863298,-0.12881293699371,0.00118011501826589,0.00525411322510637,0.0121763979739707,-0.00483042056690118,-0.0175656627276808,-0.0062978210912076,-0.0294758032959778,-0.0173996436264916,-0.006421827728013,0.0133157052755084,0.011430310104805
"Cd7",0.0026138674611265,0.000405735834873442,-0.00109660597231959,-0.000300965576714746,-0.00084405007225345,-0.0101560631503439,0.0120643485468866,-0.00500460538634767,-0.00189781357862739,-0.0101248249017048,-0.0507266569511806,0.00383660480257717,0.0725295532439215,0.0428976694608038,-0.0197413658747128,-0.0258834003463902,0.00381034304627181,0.0143902723794835,0.00243739880069748,0.0177711284962207,0.00185377841124337,-0.0144446574392156,0.011648084397757,0.00748727069232727,-0.00912792785658974,-0.0150139677326956,0.00301838526818933,-0.00120281683934697,-0.00880245409011041,0.00336957138749133,-0.00757189601799707,0.0172444754996356,-0.0153840643103029,0.0115946914981771,0.0202031603490344,-0.020664798662359,0.00640954456709969,0.024242327832525,-0.0424928709930887,0.0161296564270459,0.0421616027655776,9.17719472707785e-05,-0.00514949550759447,0.00099386474891526,0.00557180765256632,-0.0197988925458083,-0.0116283690985162,-0.00871606675680728,0.0314626713341501,0.0136275273794949
"Ms4a1",0.000371534033081933,-0.000309435888148577,0.00019756783565517,-0.00014793567250084,-0.000419478681501105,-0.0016170870224669,0.00373284363170123,-0.00133437314400422,-0.00149804824112702,-0.00339338052907964,-0.0101551151623849,0.00368086396199915,0.0161616325764735,0.00852522675814638,-0.00257765170847221,0.0184066652158322,0.000928565734924026,-0.00849706973988226,-0.0103931584986543,0.0072067393073117,0.00087633085276152,0.00744937715513262,-0.00375882692038141,-0.00257394412300803,0.00264028183425585,0.00700389378173985,0.000157825733501281,-0.00498358623013953,-0.00260898340122972,-0.011089601292266,-0.00234571522796439,-0.0185269652203648,0.0145096780424039,-0.0156195785625386,-0.0206217559016388,-0.00553388064719344,0.0225340639731774,0.00934706600213866,0.0573375062870237,-0.0188631732091454,-0.0736919862842797,0.145887959310816,0.0557447739674349,0.00663262047225567,-0.00995335881240545,0.0245940149080332,0.00718703407278889,-0.00351139340493594,-0.0158753294444791,0.012260425085486
"Rdh5",-0.0156316417074293,0.0198962316950294,-0.0116482699671576,-0.00886958569825575,-0.0859622706723636,0.00981251843926083,-0.00252179004343408,-0.0358402101351568,-0.0222373920917735,0.0139627848557366,0.0018876957227501,-0.00143875231046078,-0.00356533049797419,-0.0108742855448209,-0.00851897142652043,0.00567655056400255,-0.000858072860724606,0.00638156856426073,0.015953308100558,0.00235099130348489,-0.00428682542351798,0.00901797972413275,0.0110013035009364,0.0189867241958726,-0.00616283510266787,-0.0133745877252105,-0.00330227918344932,-0.00279698081898503,0.00129646707943038,0.00010050980611715,-0.005322084004394,0.0128924140614718,-0.00278034816381626,-0.00261755047763587,-0.00344400271165766,0.00724580227314937,-0.000500845910859745,0.00520665146234572,0.00117536315455633,-0.00900389600419929,-0.00245542144985322,-0.00797679742037961,0.0033801915184498,0.0105219571277078,0.0132193782485308,0.00315194072458435,0.00734079859300631,0.00264439536123246,-0.00199488292290529,-0.00187415134754688
"Mfap4",-0.000900154887839886,0.000945714167093155,-0.00317548011808091,-0.000625215793073434,-0.000314255839078114,-0.000659011625614087,-0.00345561595111661,0.0120139628129868,-0.0180791189381888,-0.00327350566519994,-0.00204474106307058,-0.0273645134090777,-0.0223719462091039,0.0589149526665458,0.0400323109184175,0.00171433480088336,-0.000648957868278897,-0.000136452884285805,0.00439790487232106,-0.00625597843048566,0.0091508234780924,-0.00970185607526804,0.0150271586907861,-0.0175493503199439,0.00171650149133527,0.0032631658057269,-0.0201448104123589,0.00702620488050575,0.00663244183845471,0.00546447338905183,-0.000508120836055379,-0.0138415763385408,0.0079207912168299,-0.00250587248762919,0.000602258214478307,0.00167153959505383,-0.00509800386342712,0.000611449954171032,0.000479958641583516,0.0324687981793407,-0.00733320900232001,0.00257910605459243,-3.05149696693478e-05,0.0746028560778674,0.0150666280788211,-0.0233466201658724,0.0471504251159752,-0.0121050353360049,-0.00230111454456092,-0.0186837394372395
"Asprv1",0.00310325954623837,0.000296769929535636,-0.00163876233000014,-0.000838119828180439,-5.87908361126268e-05,-0.0236245196882091,0.0321146653591689,0.00981910620941202,-0.00570753609038012,0.048400075615639,0.0548759528086619,-0.0070234741457265,0.0191114111368556,0.0150098980478151,-0.0171904548685503,0.0116839911012263,-0.0197574788477978,-0.000824402143734189,-0.00539077488690199,0.0198463684579963,-0.00063012075779127,-0.0104535804167886,0.00577004952101511,-0.00354886064710467,0.000519553569276019,-0.00473343299873535,-0.00554313398958342,-0.000951272255580018,-0.00685734790171818,-0.000270949661994224,0.0225536183823522,0.000167286476905269,-0.000156918655396399,0.00381186212914961,0.00808930788248437,0.00328485318433072,-0.00776868849585025,0.00600494077652704,0.00468413139377989,0.0118026905981616,-0.0154130626144223,-0.00877398551203009,-0.0039813287933497,-0.000197870703693556,-0.0051824430431421,0.000881229230867867,-0.00542922202104478,-0.00247885826645241,-0.00412798591013108,0.00190202527435538
"Dynlrb2",-0.0111411101801296,0.0176926360994924,-0.00725307597075302,-0.00807747195183982,-0.0774895618270021,0.00680313882012859,0.0143361671971819,0.0817585749685633,0.0450868774764908,-0.0220823526823909,0.00373968479017681,0.0166518942008862,0.00444744707328154,-0.0118045186823674,-0.00411463305473729,-0.000637771392272303,-0.000694473429945796,0.00205822661776525,0.00547492649080892,0.00339646505252903,-0.0039480912289748,-0.000720949303528819,0.0075503237116476,-0.00265185217860039,-0.00684285209238029,0.0124507667402663,-0.011205284469366,0.00186304992782204,0.0123934982057056,0.0166255771653235,-0.00485137260140794,-0.0231202430404457,0.00504356141739845,0.0194695522813238,0.00868801626424423,0.00959984761895983,-0.00852167277654632,-0.00790860611779776,-0.0116227567930184,0.00764518268817378,0.00644614154756168,0.00635693017799008,0.0161530310263575,-0.00468779241734826,-0.012756457188688,-0.00653530166258212,-0.00391008804128139,0.0037290594238927,-0.0142111892156635,0.00727308375097436
"H2-DMb1",0.0408978086885425,0.0101831042880681,-0.00398369073930815,0.000402945185927978,-0.00165668749530201,0.000796389830294113,0.0202916219992833,-0.00746537256413131,0.000445388082340032,-0.0244340805665168,-0.0603065552324134,0.00077117592697228,-0.00428580130898793,-0.0113831094515987,0.0131460184847017,0.102689965237383,-0.037240414747994,-0.00560597004690218,-0.0323908290424494,0.0591218946660365,0.0124618813184638,-0.0278457680360859,-0.00902800928182465,-0.00973469978006576,-0.0174352619197065,-0.0341538976437934,-0.0122920789229812,-0.0124264311933091,-0.0335070618749723,-0.00746471745628912,0.0210656383412064,0.00234972936102049,-0.00822151190912206,0.0211901470141097,0.0336527560321253,0.00579256256442284,0.00870373381634536,0.00208728107838621,-0.0074321728413043,-0.00216922071229395,-0.0105096335506032,-0.0478417277470153,-0.0185367295592201,0.00152260965013306,-0.00217750816368019,-0.0336667117065126,-0.0324131106515832,-0.00430427132250244,0.023746082434018,0.00340792724380382
"Plpp1",-0.0061939629735244,-0.00817549368685522,0.00347299333708863,-0.00407493919602431,-0.0011334867598069,0.0054582409948697,-0.0141355077015024,0.0152870954047443,0.0168066273266779,0.0141694166908582,-0.0182792774188936,-0.0431183459246352,-0.0285648031588481,0.00693066529470348,-0.065533737158576,0.0208983179708479,0.00251442289307544,-0.111542225200989,0.0976108993076572,-0.00632261866016059,0.0692881614948685,-0.0268211395343031,0.00748511437352227,0.0435310297583758,-0.0031527551988278,-0.00940727109553026,-0.00707533619912357,0.00534184412511761,-0.0243325618797869,0.0149552058588787,0.0105919021139972,0.0258933824976999,0.0198475793425447,-0.0138007140218142,-0.0126933030000925,-0.0194445656980107,-0.04253620022236,0.0261127098688934,-0.0110547188522808,0.0163868402051687,-0.0168285980248965,-0.000368069344116727,-0.0229287720970869,-0.000963057043566908,-0.00871361414572895,0.0144659646963654,-0.0206395119418044,-0.00300651970686455,0.0135551040280323,0.0418858844000317
"H2-DMb2",0.010356879356473,0.00206175005575998,-0.00201155890394685,0.000408068264206699,-0.00118634812504657,-0.0117761253350807,0.0220211524718384,-0.00830720403815691,-0.0021422708387592,-0.0207277263899376,-0.0612725790879788,0.00472352859973468,0.0290449700681331,0.00652176275603092,0.00598894282079872,0.12140114929718,-0.0214811911226866,-0.0197248791167358,-0.0574543901152405,0.0901937856909198,0.0114709127385612,-0.0255863265756091,-0.00801905160983998,-0.00394843534728343,-0.0206892858824223,-0.0272667569207678,-0.0133291799451146,-0.0255349328625729,-0.0172038438685775,-0.00904566249225783,-0.0042391837805042,-0.0087136977270722,0.00195754210474877,-0.0072164236881511,-0.00929445503183726,-0.006637289105944,0.0314280964840798,0.0172412772189716,0.0579566673667012,-0.0120088101216875,-0.0518451649361414,0.142778078000207,0.0493514948626281,0.0144653342666983,-0.00485759822996384,0.0106588970841484,-0.00512673990856426,-0.000553978470842742,0.000417091293448539,0.0435485924811299
"B930036N10Rik",0.0338203796901864,0.00921934643314973,-0.00355670632429892,0.00067374360489007,0.00279642731183935,0.00452616250278977,-0.0637192410729776,0.0101630848290729,0.0204794994714678,0.0350082421320352,-0.00307291361273124,0.0346895691268509,0.000396969237645934,0.021344350424377,-0.0083321362633655,0.031369289623452,-0.0478305601755114,0.0572087252866694,0.0626544070419459,-0.00923557400133322,0.0125251595693331,-0.0130229109331446,-0.0442452877882377,-0.0350850752592554,-0.0212244833004671,-0.00694078217710407,0.0218746408778132,0.0162982748502013,0.0447621716869845,-0.000821474671044729,-0.0214944555383208,0.00585128730491144,0.00144701308099167,0.00700102489777219,-0.00676590626563246,0.013594546029678,0.00670635504203415,-0.0133586442313663,-0.0496851713919833,-0.00683100373888249,-0.00647788130312846,0.0250415156704347,-0.00897438602231108,-0.00187213442030391,0.0193376367550214,-0.00195109057192678,0.00953588988657474,0.0143955235523968,0.013667474246546,0.0201455881390694
